book_id,goodreads_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tags,ratings
1954,89717,3627,89,143039989,9780143039980.0,"['Shirley Jackson', 'Laura   Miller']",1959.0,The Haunting οf Hill House,eng,3.89,55367,https://images.gr-assets.com/books/1327871336m/89717.jpg,"{'ratings_1': 1098, 'ratings_2': 4174, 'ratings_3': 14899, 'ratings_4': 22377, 'ratings_5': 19966}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14821, 'tag_name': 'horror'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 345, 'user_name': 'Brenda Mann'}, 'rating': 3}]"
1960,38500,3706,117,61177598,9780061177590.0,['Charles Bukowski'],1978.0,Women,eng,3.89,41866,https://images.gr-assets.com/books/1325028693m/38500.jpg,"{'ratings_1': 1068, 'ratings_2': 3035, 'ratings_3': 10345, 'ratings_4': 17330, 'ratings_5': 14425}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 5}, {'user': {'user_id': 184, 'user_name': 'Eric Garcia'}, 'rating': 5}]"
3979,18431,3805,82,440241359,9780440241360.0,"['Ian Caldwell', 'Dustin Thomason']",2004.0,The Rule of Four,eng,3.22,22724,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 1909, 'ratings_2': 4958, 'ratings_3': 10594, 'ratings_4': 7787, 'ratings_5': 3624}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 30358, 'tag_name': 'thriller'}]","[{'user': {'user_id': 32, 'user_name': 'Kaitlyn Walsh'}, 'rating': 3}, {'user': {'user_id': 258, 'user_name': 'Laura Roberts'}, 'rating': 3}, {'user': {'user_id': 345, 'user_name': 'Brenda Mann'}, 'rating': 4}, {'user': {'user_id': 340, 'user_name': 'Ashlee Moore'}, 'rating': 1}, {'user': {'user_id': 427, 'user_name': 'Timothy Phillips'}, 'rating': 2}, {'user': {'user_id': 284, 'user_name': 'William Acevedo'}, 'rating': 3}, {'user': {'user_id': 366, 'user_name': 'Jessica Little'}, 'rating': 2}, {'user': {'user_id': 439, 'user_name': 'Rachel Powell'}, 'rating': 2}]"
5374,26101,3838,113,571206921,9780571206930.0,"['Milan Kundera', 'Suzanne Rappaport']",1970.0,Směšné lásky ,eng,3.86,12984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 179, 'ratings_2': 838, 'ratings_3': 4631, 'ratings_4': 7271, 'ratings_5': 4489}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 25, 'user_name': 'Cheryl Ross'}, 'rating': 4}, {'user': {'user_id': 45, 'user_name': 'Gina Romero'}, 'rating': 4}, {'user': {'user_id': 100, 'user_name': 'Christie Rivera'}, 'rating': 3}, {'user': {'user_id': 124, 'user_name': 'Valerie Schmidt'}, 'rating': 4}, {'user': {'user_id': 86, 'user_name': 'Rachel Hernandez'}, 'rating': 4}, {'user': {'user_id': 232, 'user_name': 'Thomas Johnson'}, 'rating': 3}, {'user': {'user_id': 300, 'user_name': 'Wanda Burnett'}, 'rating': 3}]"
1571,7437,4055,139,802140181,9780802140180.0,"['William S. Burroughs', 'James Grauerholz', 'Barry  Miles']",1959.0,The Naked Lunch,en-US,3.46,55473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 4627, 'ratings_2': 7799, 'ratings_3': 17322, 'ratings_4': 18615, 'ratings_5': 13406}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 4}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 4}, {'user': {'user_id': 184, 'user_name': 'Eric Garcia'}, 'rating': 4}, {'user': {'user_id': 347, 'user_name': 'Gina Lowe'}, 'rating': 3}]"
2098,9590,4076,80,385333471,9780385333470.0,['Kurt Vonnegut Jr.'],1965.0,"God Bless You, Mr Rosewater or Pearls before Swine",eng,3.94,40353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 203, 'ratings_2': 1670, 'ratings_3': 11416, 'ratings_4': 19313, 'ratings_5': 12810}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 7457, 'tag_name': 'classics'}]","[{'user': {'user_id': 184, 'user_name': 'Eric Garcia'}, 'rating': 5}, {'user': {'user_id': 194, 'user_name': 'Adam Ochoa'}, 'rating': 5}, {'user': {'user_id': 206, 'user_name': 'George Sanchez'}, 'rating': 3}, {'user': {'user_id': 232, 'user_name': 'Thomas Johnson'}, 'rating': 3}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 4}, {'user': {'user_id': 347, 'user_name': 'Gina Lowe'}, 'rating': 3}, {'user': {'user_id': 344, 'user_name': 'Ryan Charles'}, 'rating': 4}, {'user': {'user_id': 18, 'user_name': 'Dale Peterson'}, 'rating': 4}, {'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 4}]"
2564,8647,4088,34,1841492051,9781841492060.0,['Orson Scott Card'],2005.0,Shadow of the Giant,eng,3.98,37479,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 372, 'ratings_2': 1795, 'ratings_3': 9330, 'ratings_4': 16805, 'ratings_5': 13388}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}, {'tag_id': 26771, 'tag_name': 'sci-fi'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26894, 'tag_name': 'scifi'}]","[{'user': {'user_id': 137, 'user_name': 'Thomas Chambers'}, 'rating': 4}]"
621,37732,4121,75,689841582,9780689841580.0,['Judy Blume'],1970.0,"Are You There God? It's Me, Margaret",eng,3.89,151789,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 3588, 'ratings_2': 10014, 'ratings_3': 40314, 'ratings_4': 55092, 'ratings_5': 53075}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 33114, 'tag_name': 'young-adult'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 32989, 'tag_name': 'ya'}, {'tag_id': 6953, 'tag_name': 'childrens'}]","[{'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 4}, {'user': {'user_id': 206, 'user_name': 'George Sanchez'}, 'rating': 5}]"
2341,30244,4197,34,425209067,9780425209070.0,['Laurell K. Hamilton'],1997.0,"The Killing Dance (Anita Blake, Vampire Hunter, #6)",en-US,4.12,54997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 576, 'ratings_2': 2303, 'ratings_3': 11614, 'ratings_4': 20375, 'ratings_5': 25151}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 31617, 'tag_name': 'urban-fantasy'}, {'tag_id': 31745, 'tag_name': 'vampires'}, {'tag_id': 22973, 'tag_name': 'paranormal'}, {'tag_id': 11305, 'tag_name': 'fantasy'}]","[{'user': {'user_id': 113, 'user_name': 'Lisa Bender'}, 'rating': 3}]"
5609,30224,4198,31,345443586,9780345443590.0,['Laurell K. Hamilton'],2006.0,Mistral's Kiss,en-US,4.03,25340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 456, 'ratings_2': 1695, 'ratings_3': 5877, 'ratings_4': 8400, 'ratings_5': 11440}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 31617, 'tag_name': 'urban-fantasy'}, {'tag_id': 22973, 'tag_name': 'paranormal'}, {'tag_id': 26138, 'tag_name': 'romance'}]","[{'user': {'user_id': 105, 'user_name': 'Jeffery Medina'}, 'rating': 3}]"
574,33313,4219,78,60899220,9780060899230.0,['Anthony Bourdain'],2000.0,Kitchen Confidential: Adventures in the Culinary Underbelly,eng,4.0,134177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 1668, 'ratings_2': 5600, 'ratings_3': 30364, 'ratings_4': 61600, 'ratings_5': 46701}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 12175, 'tag_name': 'food'}, {'tag_id': 19733, 'tag_name': 'memoir'}]","[{'user': {'user_id': 11, 'user_name': 'Lori Diaz'}, 'rating': 3}, {'user': {'user_id': 32, 'user_name': 'Kaitlyn Walsh'}, 'rating': 4}, {'user': {'user_id': 89, 'user_name': 'Justin Hall'}, 'rating': 3}, {'user': {'user_id': 112, 'user_name': 'David Harper'}, 'rating': 4}, {'user': {'user_id': 28, 'user_name': 'Jeremy Hale'}, 'rating': 4}, {'user': {'user_id': 364, 'user_name': 'Christina Calderon'}, 'rating': 2}]"
7008,14295,4225,25,747553866,9780747553860.0,['George Saunders'],2000.0,Pastoralia,eng,4.11,10786,https://images.gr-assets.com/books/1348067120m/14295.jpg,"{'ratings_1': 143, 'ratings_2': 473, 'ratings_3': 2277, 'ratings_4': 5621, 'ratings_5': 5205}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 56, 'user_name': 'Jesse Williams'}, 'rating': 4}, {'user': {'user_id': 136, 'user_name': 'Jasmine Blackburn'}, 'rating': 5}]"
6351,3858,4227,29,767915747,9780767915750.0,['Sarah Macdonald'],2002.0,Holy Cow: An Indian Adventure,eng,3.51,13627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 674, 'ratings_2': 1599, 'ratings_3': 4467, 'ratings_4': 4672, 'ratings_5': 2793}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 31155, 'tag_name': 'travel'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 15453, 'tag_name': 'india'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]","[{'user': {'user_id': 6, 'user_name': 'Daniel Spears'}, 'rating': 4}]"
7683,98,4462,45,761129588,9780761129580.0,"['Heidi Murkoff', 'Sharon Mazel', 'Heidi Murkoff', 'Arlene Eisenberg', 'Sandee Hathaway', 'Mark D. Widome']",1989.0,What to Expect the First Year,eng,3.86,10807,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 359, 'ratings_2': 816, 'ratings_3': 3301, 'ratings_4': 4586, 'ratings_5': 4185}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 23005, 'tag_name': 'parenting'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}, {'tag_id': 3739, 'tag_name': 'baby'}]","[{'user': {'user_id': 66, 'user_name': 'Wendy Sanchez'}, 'rating': 5}, {'user': {'user_id': 401, 'user_name': 'Lisa Gonzales'}, 'rating': 4}]"
5315,428,4703,35,374529949,9780374529950.0,"['Joan Didion', 'David Thomson']",1970.0,Play It as It Lays,eng,3.86,17411,https://images.gr-assets.com/books/1327935636m/428.jpg,"{'ratings_1': 321, 'ratings_2': 1263, 'ratings_3': 4385, 'ratings_4': 7114, 'ratings_5': 5364}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 22034, 'tag_name': 'novels'}, {'tag_id': 240, 'tag_name': '1001-books'}, {'tag_id': 30521, 'tag_name': 'to-buy'}]","[{'user': {'user_id': 219, 'user_name': 'Cathy Thompson DVM'}, 'rating': 4}, {'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 4}]"
9749,20249,4911,30,765312921,9780765312920.0,"['Brian Herbert', 'Kevin J. Anderson']",2006.0,Hunters of Dune,en-US,3.62,9121,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 517, 'ratings_2': 933, 'ratings_3': 2922, 'ratings_4': 3190, 'ratings_5': 2524}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}, {'tag_id': 26771, 'tag_name': 'sci-fi'}, {'tag_id': 10007, 'tag_name': 'dune'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
2318,998,5210,43,671015206,9780671015210.0,"['Thomas J. Stanley', 'William D. Danko']",1995.0,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,eng,4.0,43937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 645, 'ratings_2': 2318, 'ratings_3': 10382, 'ratings_4': 16665, 'ratings_5': 16738}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 11937, 'tag_name': 'finance'}, {'tag_id': 5951, 'tag_name': 'business'}]","[{'user': {'user_id': 2, 'user_name': 'Adam Lewis'}, 'rating': 3}]"
92,1202,5397,124,61234001,9780061234000.0,"['Steven D. Levitt', 'Stephen J. Dubner']",2005.0,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,en-US,3.93,524191,https://images.gr-assets.com/books/1327909092m/1202.jpg,"{'ratings_1': 14586, 'ratings_2': 26538, 'ratings_3': 115789, 'ratings_4': 216316, 'ratings_5': 176072}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}, {'tag_id': 26816, 'tag_name': 'science'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]","[{'user': {'user_id': 15, 'user_name': 'Matthew Gomez'}, 'rating': 4}, {'user': {'user_id': 76, 'user_name': 'Rachel Avila'}, 'rating': 3}, {'user': {'user_id': 18, 'user_name': 'Dale Peterson'}, 'rating': 3}, {'user': {'user_id': 108, 'user_name': 'Randall Bennett'}, 'rating': 4}, {'user': {'user_id': 115, 'user_name': 'William Potter'}, 'rating': 2}, {'user': {'user_id': 126, 'user_name': 'Jason Hendrix'}, 'rating': 4}, {'user': {'user_id': 135, 'user_name': 'Brian Fernandez'}, 'rating': 5}, {'user': {'user_id': 143, 'user_name': 'Kelly Roberts'}, 'rating': 4}, {'user': {'user_id': 142, 'user_name': 'Miss Michele Raymond MD'}, 'rating': 4}, {'user': {'user_id': 156, 'user_name': 'Jacqueline Downs'}, 'rating': 4}, {'user': {'user_id': 184, 'user_name': 'Eric Garcia'}, 'rating': 4}, {'user': {'user_id': 191, 'user_name': 'Cynthia Mcdonald'}, 'rating': 3}, {'user': {'user_id': 195, 'user_name': 'Megan Williams'}, 'rating': 3}, {'user': {'user_id': 124, 'user_name': 'Valerie Schmidt'}, 'rating': 4}, {'user': {'user_id': 243, 'user_name': 'Lee Stephens'}, 'rating': 2}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 5}, {'user': {'user_id': 340, 'user_name': 'Ashlee Moore'}, 'rating': 1}, {'user': {'user_id': 389, 'user_name': 'Mrs. Katie Clark'}, 'rating': 5}, {'user': {'user_id': 404, 'user_name': 'Nicholas Medina'}, 'rating': 3}, {'user': {'user_id': 401, 'user_name': 'Lisa Gonzales'}, 'rating': 4}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 4}]"
1078,1633,5759,115,142000280,9780142000280.0,['David    Allen'],2001.0,Getting Things Done: How To Achieve Stress-free Productivity,en-GB,3.98,75665,https://images.gr-assets.com/books/1312474060m/1633.jpg,"{'ratings_1': 2135, 'ratings_2': 4336, 'ratings_3': 16752, 'ratings_4': 28650, 'ratings_5': 30293}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 22743, 'tag_name': 'owned'}, {'tag_id': 17780, 'tag_name': 'leadership'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]","[{'user': {'user_id': 384, 'user_name': 'Yvonne Webb'}, 'rating': 2}]"
3719,53447,5793,149,9871144261,9789871144270.0,['Ernesto Sabato'],1948.0,El túnel,spa,4.04,23161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 385, 'ratings_2': 1433, 'ratings_3': 5352, 'ratings_4': 10494, 'ratings_5': 10592}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 7457, 'tag_name': 'classics'}]","[{'user': {'user_id': 389, 'user_name': 'Mrs. Katie Clark'}, 'rating': 5}]"
6820,1875,5991,67,679724699,9780679724700.0,"['Michel Foucault', 'Robert Hurley']",1976.0,Histoire de la sexualité 1. La Volonté de savoir,eng,4.03,12565,https://images.gr-assets.com/books/1486236798m/1875.jpg,"{'ratings_1': 201, 'ratings_2': 630, 'ratings_3': 2708, 'ratings_4': 5339, 'ratings_5': 5057}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 30258, 'tag_name': 'theory'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 38, 'user_name': 'Felicia Turner'}, 'rating': 4}, {'user': {'user_id': 29, 'user_name': 'Carla Ortiz'}, 'rating': 3}, {'user': {'user_id': 194, 'user_name': 'Adam Ochoa'}, 'rating': 4}, {'user': {'user_id': 406, 'user_name': 'Joseph Lara'}, 'rating': 4}]"
3119,3465,7258,54,446694851,9780446694860.0,"['Nicholas Sparks', 'Micah Sparks']",2004.0,Three Weeks with My Brother,eng,4.01,32208,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 674, 'ratings_2': 1880, 'ratings_3': 6982, 'ratings_4': 11287, 'ratings_5': 13087}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 21529, 'tag_name': 'nicholas-sparks'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 19733, 'tag_name': 'memoir'}]","[{'user': {'user_id': 447, 'user_name': 'Laura Nelson'}, 'rating': 5}]"
1005,3711,7480,115,375703861,9780375703870.0,['Zadie Smith'],1999.0,White Teeth,en-US,3.75,82474,https://images.gr-assets.com/books/1374739885m/3711.jpg,"{'ratings_1': 2679, 'ratings_2': 7363, 'ratings_3': 23002, 'ratings_4': 34725, 'ratings_5': 22860}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 8055, 'tag_name': 'contemporary'}]","[{'user': {'user_id': 54, 'user_name': 'Ashley Abbott'}, 'rating': 2}, {'user': {'user_id': 142, 'user_name': 'Miss Michele Raymond MD'}, 'rating': 4}, {'user': {'user_id': 167, 'user_name': 'Timothy Hall'}, 'rating': 3}, {'user': {'user_id': 112, 'user_name': 'David Harper'}, 'rating': 4}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 4}, {'user': {'user_id': 253, 'user_name': 'Joseph Thompson'}, 'rating': 5}, {'user': {'user_id': 242, 'user_name': 'Heather Hall'}, 'rating': 3}, {'user': {'user_id': 303, 'user_name': 'Brad Joseph'}, 'rating': 4}, {'user': {'user_id': 344, 'user_name': 'Ryan Charles'}, 'rating': 4}, {'user': {'user_id': 364, 'user_name': 'Christina Calderon'}, 'rating': 2}]"
2615,4135,7838,19,446578843,9780446578840.0,['Amy Sedaris'],2006.0,I Like You: Hospitality Under the Influence,eng,3.87,34212,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 853, 'ratings_2': 2349, 'ratings_3': 8406, 'ratings_4': 12278, 'ratings_5': 11033}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 15048, 'tag_name': 'humor'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}]","[{'user': {'user_id': 18, 'user_name': 'Dale Peterson'}, 'rating': 4}, {'user': {'user_id': 28, 'user_name': 'Jeremy Hale'}, 'rating': 5}, {'user': {'user_id': 32, 'user_name': 'Kaitlyn Walsh'}, 'rating': 4}, {'user': {'user_id': 31, 'user_name': 'Elizabeth Middleton'}, 'rating': 3}, {'user': {'user_id': 126, 'user_name': 'Jason Hendrix'}, 'rating': 4}]"
9083,4261,7951,42,1573223565,9781573223560.0,['Nick Hornby'],2003.0,31 Songs,en-US,3.56,8999,https://images.gr-assets.com/books/1417984618m/4261.jpg,"{'ratings_1': 363, 'ratings_2': 1032, 'ratings_3': 3811, 'ratings_4': 3744, 'ratings_5': 2135}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20673, 'tag_name': 'music'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 26256, 'tag_name': 'rory-gilmore-reading-challenge'}]","[{'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 4}, {'user': {'user_id': 347, 'user_name': 'Gina Lowe'}, 'rating': 2}]"
8996,4339,8018,51,679735259,9780679735250.0,['Michael Herr'],1977.0,Dispatches,en-GB,4.24,10383,https://images.gr-assets.com/books/1343099128m/4339.jpg,"{'ratings_1': 141, 'ratings_2': 341, 'ratings_3': 1629, 'ratings_4': 3982, 'ratings_5': 5506}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 14552, 'tag_name': 'history'}, {'tag_id': 32130, 'tag_name': 'war'}]","[{'user': {'user_id': 427, 'user_name': 'Timothy Phillips'}, 'rating': 5}]"
1457,363752,8140,141,140298479,9780140298480.0,['Helen Fielding'],1999.0,Bridget Jones: The Edge of Reason,eng,3.53,73093,https://images.gr-assets.com/books/1395233618m/363752.jpg,"{'ratings_1': 1959, 'ratings_2': 9506, 'ratings_3': 28844, 'ratings_4': 25992, 'ratings_5': 15298}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6750, 'tag_name': 'chick-lit'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26138, 'tag_name': 'romance'}, {'tag_id': 15048, 'tag_name': 'humor'}]","[{'user': {'user_id': 250, 'user_name': 'Steven Gillespie'}, 'rating': 4}, {'user': {'user_id': 256, 'user_name': 'John Thompson'}, 'rating': 2}, {'user': {'user_id': 215, 'user_name': 'Paul Howard'}, 'rating': 3}, {'user': {'user_id': 337, 'user_name': 'Sheri Gardner'}, 'rating': 3}, {'user': {'user_id': 331, 'user_name': 'Joshua Wilson'}, 'rating': 3}, {'user': {'user_id': 9, 'user_name': 'Lori Aguilar'}, 'rating': 1}, {'user': {'user_id': 439, 'user_name': 'Rachel Powell'}, 'rating': 1}, {'user': {'user_id': 446, 'user_name': 'Cathy Jones'}, 'rating': 5}, {'user': {'user_id': 245, 'user_name': 'Holly Johnson'}, 'rating': 4}]"
